trial,fold,horizon,score,pinball_ratio,mae_ratio,brier_ratio,mdd_pinball_ratio,vol_mae_ratio,coverage_penalty,width_ratio
0,0,5,0.9912682628253576,1.0449264209481952,1.1126929616587988,0.9969504779433646,1.320924810708275,0.8412816490779915,0.060317460317460325,0.7536130272300755
0,0,20,0.9585837114825314,1.0351072049699326,1.1695815754747465,1.0780039692909258,1.0213434802261703,0.8155827275289954,0.032539682539682535,0.7373595154533776
0,0,60,1.0332244044418797,1.195172226629559,1.4078222945335983,1.1708646923630124,0.8412576418424021,0.7480890738540704,0.09206349206349207,0.6889692993610229
0,1,5,0.8926883313425344,0.9718428798885869,1.038980107133618,0.9970187138776438,0.9444319895873897,0.8661813751912799,0.03888888888888886,0.5379447350127065
0,1,20,0.8087465036239324,0.896846316768493,0.9474355529966917,0.8708417300336613,0.8674341729984065,0.7288874197035113,0.08650793650793653,0.4349758941579775
0,1,60,0.8783121936228833,0.940698685597603,1.3258622972923453,0.9390042140432832,0.9379508473781242,0.5337727004403462,0.04285714285714293,0.4089259937541568
0,2,5,0.9501264545009203,1.0166321597503225,1.1346303774413855,0.9890493626248019,1.0924609853694274,0.9173437652083639,0.024603174603174627,0.6142497009968917
0,2,20,0.9220170278295562,1.001669085538639,1.254181724577906,1.0148690179056188,0.742409581732819,0.9578092356779435,0.06825396825396823,0.6385032637669615
0,2,60,0.7408949773863254,0.9344252456965979,1.1371512971470972,0.6699429771370009,0.5522754898495504,0.3332876558766853,0.09603174603174602,0.6629896320859422
0,3,5,0.8236033640388736,0.9291685150559205,1.0980225006398345,0.8889287096111523,0.7965350270206172,0.5954480262162666,0.060317460317460325,0.5701474444904006
0,3,20,0.7214208804119465,0.8357405974827234,1.0268148340399708,0.8187294616567057,0.5415207617574095,0.5634490268933074,0.0031746031746031633,0.4761595921109143
0,3,60,0.6176031694789414,0.7933439335791339,0.8799600844302551,0.36766143667597745,0.42528155619634117,0.672236484235373,0.11031746031746037,0.46838201616996533
1,0,5,0.9810841416574116,1.055917864197925,1.0561702147116914,1.1890452014123147,1.033983319689229,0.9586172969397536,0.15000000000000002,0.4423783040725815
1,0,20,1.1802537302923233,1.3497327893226236,1.1457896100723073,1.5010606383683212,1.1894062809128774,0.8385321907082347,0.5865079365079365,0.25
1,0,60,0.9389831307632551,1.0308019117165503,1.0594103338360241,1.0794063487084027,1.0035872644656798,0.6411964738872434,0.5031746031746032,0.25
1,1,5,0.8714640827161962,0.9269760597593475,0.9839722383807522,1.0315718977659507,0.8755877446587156,0.9475723748361475,0.015079365079365137,0.5846628880147199
1,1,20,0.8338675886709125,0.9540790166932116,0.9219898754334585,0.8472516915075422,0.9218671575054397,0.7184431339156563,0.22539682539682537,0.28838443306597
1,1,60,1.0081536218564973,1.113504466230358,1.3744589469752961,1.28133835422064,0.8923928223205682,0.540970246030398,0.34444444444444444,0.26634681447484265
1,2,5,0.9806531220175498,1.0113236402344752,1.1646030626139474,1.016775287094311,1.144398853111026,1.0798257206961226,0.032539682539682535,0.5854305888400285
1,2,20,0.9673383790441302,0.9484371144692448,1.1450586690805513,1.0301610470966545,1.1305113899802806,1.1607551875696913,0.22539682539682537,0.2557475507174882
1,2,60,1.0669560543246965,1.2517222785671238,1.525926201895526,1.0721774544234326,0.9543271983434933,0.6437751751572424,0.34444444444444444,0.25
1,3,5,0.7976680116330461,0.9310753594102738,1.21077003323041,0.8026454263239833,0.5762231248496648,0.6623148008931335,0.03650793650793649,0.48529375113242457
1,3,20,0.7407003997445859,0.9275360272042912,1.2152467864167007,0.5746855766512735,0.4043208105897575,0.7015168593064814,0.08253968253968258,0.3665116821999453
1,3,60,0.6653479641491952,0.8944094237596266,1.019414293674329,0.25,0.3930212695333289,0.7793847051116344,0.1976190476190477,0.3722509169226781
2,0,5,0.9191537329359201,1.035073819678177,1.0805061695021365,1.031257815931691,0.9305806841542923,0.8170306665433481,0.0031746031746031633,0.6200302244594353
2,0,20,0.9718137494919477,1.100565726745517,1.1243627864937045,1.136728902442455,0.9420804666740901,0.7905256051792502,0.21746031746031746,0.39550463497773714
2,0,60,0.9613919087752937,1.0882545738396994,1.2380679479076075,1.133309373814887,0.8942152548765988,0.7361174024655985,0.0706349206349206,0.4035912250176916
2,1,5,0.8640422876696924,0.9351135909568852,0.9840059017132234,0.9738069567482898,0.8872072687840955,0.9176310393277625,0.030952380952380953,0.5356580382832771
2,1,20,0.8580306985263558,0.927803695033755,0.9775738090408406,0.9127997027748331,0.9356885321280634,0.8854024825182575,0.11825396825396828,0.41906908811258325
2,1,60,1.2075763671743123,1.3244060797830128,1.7354516344632946,1.274780906375014,1.2496993242527143,0.8286407172614946,0.14206349206349211,0.4078647772003452
2,2,5,0.9466377554376716,0.9916391255898844,1.185536486123029,1.0846055475376275,0.9763647882460341,0.9403548797067831,0.016666666666666607,0.5795294519287811
2,2,20,1.046733883197621,1.054440707973352,1.3792455592740602,1.2424241364325757,1.0370841197335292,1.0662079712317396,0.1777777777777778,0.3267107174434866
2,2,60,0.8174314894664274,0.8041440127598667,1.2116657813642946,1.0636120612604514,0.7750061459030163,0.6404959783242095,0.0984126984126984,0.25
2,3,5,0.7944099135501576,0.9752862771735542,1.1635886610252344,0.9151410081564036,0.5506975303769024,0.4336815600171327,0.011111111111111183,0.48332342753804813
2,3,20,0.9306315272846092,1.2796663307945684,1.4650988421262365,0.8518167992251789,0.3282130973097695,0.562080458857898,0.2928571428571429,0.3090318273847602
2,3,60,1.113921968136352,1.678478911183043,1.4843410662285887,0.8935044867956822,0.30841208656169633,0.7023792550661403,0.653968253968254,0.25
3,0,5,0.9776776113370714,1.1085339660702749,1.1760170415505975,0.9733893064059268,1.0458075276498884,0.9024877906354178,0.06666666666666665,0.5164398713768292
3,0,20,0.8516812290162316,0.8801230094952133,0.929259214843257,0.9693057068743102,1.0550307403418477,0.7998616836236958,0.052380952380952306,0.5648663784986133
3,0,60,0.9053164902776457,0.944928196981336,1.1025913807106573,1.0852255555262538,1.0035350695222216,0.7559374027442841,0.05634920634920637,0.5450211917145104
3,1,5,0.9457807206429386,0.9778964616645126,1.0332949018087525,0.9795441072412743,1.004845209478815,1.3178657194864707,0.05476190476190479,0.5081473666350864
3,1,20,0.8418292029484991,0.9004194222645757,0.9754951285181417,0.9669658676074336,0.9352182477887951,0.7424949605860522,0.0444444444444444,0.5889970466341896
3,1,60,0.9184617493793017,0.9375990376503757,1.1067035455743937,1.1226316282758773,1.0792355538725484,0.6512247111187295,0.09999999999999998,0.7298001977124802
3,2,5,0.8806443739610927,0.9669570307202955,1.0735158378913328,0.9657234448148089,0.8751368992415021,0.8857911531813032,0.0007936507936507908,0.5472771681052278
3,2,20,0.8759724180987896,0.9724736805473538,1.3046150018634692,1.0040668914932185,0.6524364184130166,0.7298890603389195,0.058730158730158744,0.47796219989190303
3,2,60,0.6599119562635848,0.752686226862498,0.9464036824089584,0.665548720669022,0.5185848674446658,0.5856411275045149,0.0444444444444444,0.5071987473917023
3,3,5,0.8104040823205017,0.8357780362751052,1.040830385853462,0.9699357117779128,1.0184239895748168,0.4181772801149428,0.07619047619047614,0.5450731732819469
3,3,20,0.8694942086133711,1.0236819350436892,1.5450975810681336,0.6787692693039635,0.6371775770693686,0.5855430558623032,0.07222222222222219,0.6146335363358059
3,3,60,0.6420812204963611,0.7937288947998832,0.8510470687473779,0.5330457920751595,0.46638985065991306,0.6781231133366383,0.01904761904761909,0.5852685309012439
4,0,5,0.9328136571511672,1.0171722019065674,1.0043122607617185,0.9975626899603084,1.052822642314128,0.9459584119716477,0.032539682539682535,0.7241709517834288
4,0,20,0.8960662619512962,0.981046929317146,1.0233806363947011,0.9893100531090648,0.8997951214812534,0.9287755187581739,0.0444444444444444,0.6612767351871247
4,0,60,1.0033880629300922,1.0978110902538238,1.2836212200533546,1.2118920533585582,0.8967892747174478,0.8483904808596378,0.07222222222222219,0.6804731826776844
4,1,5,0.9494822041836165,1.0746099880412199,1.1232915146303433,0.9783336889657382,0.9731336939210519,0.8825270764109955,0.011111111111111183,0.7708129440914073
4,1,20,0.871955595556524,1.0159869471656977,1.1053374599026426,0.874178623806564,0.8317842340474757,0.6483153742843705,0.07619047619047614,0.8166748541085715
4,1,60,0.9222303266723159,1.0188592900614821,1.2100746136651037,1.0041862661193188,1.0155529729013082,0.5576847741286951,0.06428571428571428,0.6963006611689403
4,2,5,0.9863541111652515,1.0418042065459272,1.1731526292882155,1.0070863165755735,1.0987246215856947,1.1087629888323784,0.023015873015873045,0.5796897920801835
4,2,20,0.9707724721590133,1.0247007661077847,1.351861679984694,1.1268348457383144,0.8783353472532971,0.91788385868717,0.01904761904761909,0.5150234624264168
4,2,60,0.9175289523236885,0.937875083676147,1.156525603294034,1.1499117571051787,0.8841688162877094,0.8265376871209418,0.09999999999999998,0.7009325940634827
4,3,5,0.8549609467521763,1.01025211675817,1.1436922115827954,1.0466880188679573,0.7331574362050576,0.4519461591704915,0.0071428571428571175,0.57158133237987
4,3,20,0.8088673258049048,1.0266262748205757,1.1301026269377603,0.9908437452882607,0.4377709360518275,0.46871445374670273,0.058730158730158744,0.49193256300816146
4,3,60,0.7592118771332811,1.0668129490008011,1.069791039246451,0.6991569628125117,0.2920137222844897,0.4842459349667223,0.18174603174603177,0.517875687086276
5,0,5,0.9256374791107727,1.0130395005526733,1.089305910126476,1.001857511615208,1.0321869714414542,0.8388859213930425,0.0031746031746031633,0.6153426859446604
5,0,20,0.9402345377634737,1.0626178411283846,1.0998777998820826,0.965562713090852,0.9067434959937182,0.8785768084470074,0.08412698412698405,0.9581374096650511
5,0,60,0.9672260502779899,1.1075627334487013,1.3100860135071901,1.094504690474589,0.829404513313364,0.7304743141576217,0.02063492063492056,0.6662645038822124
5,1,5,0.9961732974021924,1.144713056672429,1.1793930751471267,1.1068378026198111,0.9284619884345019,0.8965167352764077,0.11428571428571432,0.5222708036328481
5,1,20,0.9004419606439753,1.0181683186813375,1.0680804994069257,0.9987003164072654,0.8677345653793261,0.8023056103278344,0.15396825396825398,0.42991343719727737
5,1,60,0.8797881969762846,0.8985190459153906,1.1698055139609729,0.9447664031815837,1.0041336263497638,0.8249652210078263,0.030952380952380953,0.42791702048669034
5,2,5,0.9309698249193309,0.9993211486409662,1.14296296605902,1.0437445716942535,0.8816324324676834,1.039932860326175,0.0087301587301587,0.5450676739373517
5,2,20,0.8816306009243025,0.9518107765681619,1.2182442821795372,0.909786240539497,0.670939138607863,1.0677972881466693,0.06825396825396823,0.5697957777988836
5,2,60,0.7106081036913878,0.7730862031481889,0.985554707089308,0.6504632921972422,0.5871720177951772,0.8365822728698485,0.08809523809523812,0.5574845357870348
5,3,5,0.8043731120364633,0.8829160528956139,1.0898638560962866,0.8700539362762993,0.8134638752566924,0.617359852278001,0.03650793650793649,0.501790086508368
5,3,20,0.7610222489446584,0.9274923397334389,1.1237324502717208,0.735385522694026,0.5567881753169323,0.49381895436954615,0.06428571428571428,0.6710704119532815
5,3,60,0.7364169994178286,0.8929073353550142,1.0100335978772157,0.7767363759615818,0.4667145856763783,0.5883088753800201,0.07619047619047614,0.7237509081653957
6,0,5,0.9399896759094217,1.0067545942725589,1.0464578223161172,1.0671663177472097,1.0015061977677215,0.9879413083709385,0.07857142857142863,0.5353962134091705
6,0,20,0.9019205025015636,1.0027520524790132,1.077746808658701,1.0172636113295943,0.8587336604452078,0.8762651708509659,0.08253968253968258,0.4830459068669747
6,0,60,0.9233447142631609,1.0280186867453975,1.255953416185131,1.0468412166346655,0.8124956730131517,0.8107803312341756,0.016666666666666607,0.46666427457484594
6,1,5,0.8733182192147565,0.9819045696393817,1.026383398754216,0.9854275213122765,0.8694750459163136,0.7788232353062199,0.05476190476190479,0.5247689359865557
6,1,20,0.8006683382870805,0.8661841608234548,0.9316342988323971,0.8695751791923632,0.9323601792552069,0.6610822435555905,0.11428571428571432,0.44534030171057143
6,1,60,0.8341678657020286,0.7972378384461455,1.0322189476144872,1.110801441631223,1.1046443911001715,0.5577313034183141,0.004761904761904745,0.3959480506276907
6,2,5,0.9124609344647646,0.9616183262588966,1.0605954647479607,1.0299071863043299,0.9585470991165905,1.0236367908425696,0.0031746031746031633,0.5317052147446447
6,2,20,1.0350571059613636,1.05823589907312,1.353918276182406,1.2275997155891065,0.9547947634328273,1.1139557667594528,0.18174603174603177,0.3369943035650972
6,2,60,1.23610653875089,1.259525124556573,1.8786221264452194,1.5333128377057017,1.1367528216269436,0.850451579461739,0.2611111111111112,0.32155471884860093
6,3,5,0.7949546691428077,0.913766146243633,1.263878665227567,0.8269309432503178,0.6788142585948291,0.40810316767149435,0.060317460317460325,0.488679963575243
6,3,20,0.6620808951586461,0.7629948059302633,1.03600351716264,0.6611216995898199,0.4763019751082968,0.48163418832228855,0.0801587301587301,0.508136812020015
6,3,60,0.5318918020092234,0.6351829680459897,0.7569419639062183,0.3183682428041837,0.493662082949793,0.5537447595246959,0.06428571428571428,0.4785814597209374
7,0,5,0.9361141233222684,1.0308168512315872,1.0356971144743892,1.054755930360279,1.0186069137850577,0.8703991434373359,0.10238095238095235,0.49208835292845865
7,0,20,0.9412350421720702,1.0499358686830895,1.0598795071665732,1.1040711047159057,0.9155007161997595,0.8248169113704418,0.24523809523809526,0.4063810372314121
7,0,60,0.9826782070187411,1.103394972021902,1.2875164482502568,1.172858776701569,0.9336910683604541,0.6961656921617272,0.04285714285714293,0.49211511993535834
7,1,5,0.8649743873801673,0.9266177975418757,0.9871134746552849,0.9917683344855633,0.8816190991073175,0.9258671052417867,0.04682539682539688,0.5239511233776479
7,1,20,0.7629102410724032,0.8269814537099263,0.8792883537178917,0.8625765374763616,0.7930995183331266,0.741419654981982,0.11428571428571432,0.36933684488745666
7,1,60,0.9213037237774186,1.016059911238908,1.396830805676603,0.945201167646745,0.9053050078349779,0.609061195375972,0.11428571428571432,0.3225362710818315
7,2,5,0.8291523246104492,0.8790844406164676,0.9602592841731034,0.9414684058261099,0.8687458823370394,0.8373288466698343,0.05634920634920637,0.6074801810939935
7,2,20,0.7482462565345883,0.686642230548987,0.8885572589497526,1.0036566074431097,0.8003090025230697,0.8797006355351731,0.06428571428571428,0.38576606505119754
7,2,60,0.6126597221201778,0.48122349501319633,0.6495842057768805,1.148718126542822,0.683718528130229,0.557210960489814,0.09999999999999998,0.3069091249695999
7,3,5,0.7102937924270527,0.7685082175306778,0.9504893284277228,0.8556096200820814,0.6597577320024701,0.5526876593994486,0.0444444444444444,0.43525123878061744
7,3,20,0.7343402591718826,0.8693645717637375,1.087986230330251,0.7474425677515012,0.531346162306489,0.6117521687963047,0.03888888888888886,0.37163252981618966
7,3,60,0.7542865942739637,0.9359325217635741,1.0639350285311469,0.6171904121676772,0.5400390417285611,0.670697666189728,0.19365079365079363,0.43034057060255787
8,0,5,0.8937611263743092,0.9705293055023977,1.017280705519414,0.9998870813430538,0.9809431286709283,0.8553783688467673,0.023015873015873045,0.5736761374224243
8,0,20,0.8165884599505459,0.8762080597896627,0.8875701900374472,0.9815629519841423,0.8863563531726402,0.7848016554736014,0.03492063492063491,0.522253491774166
8,0,60,0.9260597614308189,0.9775656285808016,1.1811903383153215,1.0701253866617233,0.9938352247648906,0.7977067344943448,0.04682539682539688,0.4696899246345228
8,1,5,0.9078650534486309,0.9745047198392185,1.0104433144148057,1.0394233692247312,1.0110217072926828,0.8772065545183731,0.06666666666666665,0.5089273582189092
8,1,20,0.7781768043569569,0.8364349865305792,0.9065217144595348,0.8034439660953643,0.8855105459790659,0.8106878411328778,0.0087301587301587,0.48077432889201477
8,1,60,0.8561844207483466,0.8334593532158269,1.1214562244735118,1.0068970143611002,1.0116785217624789,0.8023669476765902,0.030952380952380953,0.3688507199639265
8,2,5,0.9982385647916079,1.0513372785035702,1.2558846595261435,1.0652203679992946,0.8875111369012936,1.2865259878235502,0.032539682539682535,0.6015905363738552
8,2,20,0.8051398744797856,0.8913710900014339,1.136832576245328,0.9108308377500609,0.690361066813732,0.6047428078487211,0.06825396825396823,0.5734754098421946
8,2,60,0.7631022061585471,0.8224540031888803,1.0458153588524788,1.0924421383200593,0.5611475975233395,0.4395902763153207,0.09999999999999998,0.6457837735508458
8,3,5,0.8782851215048549,1.0715905709323417,1.3231104755570733,0.7857951550868987,0.8037888806187462,0.4496021407910222,0.052380952380952306,0.5899121414452924
8,3,20,0.7029059119430414,0.7737415243786903,0.8748325504783624,0.8690893802454367,0.6408562723712808,0.5108882514030207,0.05634920634920637,0.644879278716376
8,3,60,0.707085919154138,0.8975803126682559,0.9573005035753683,0.6540094636244542,0.42041515212458147,0.6248129450446959,0.14206349206349211,0.5249434290891263
9,0,5,0.9633012779679219,1.0873842451321707,1.1758075684131881,1.008748007832231,0.9707120240908537,0.8784941047785221,0.0706349206349206,0.5544265732974837
9,0,20,0.9330977960385419,1.0603001518428536,1.1368181150411099,1.0862544601497979,0.8527784169093816,0.8102896953539946,0.058730158730158744,0.5158337810663064
9,0,60,0.9079181057918463,1.0269502460383408,1.2740609155948703,1.0243229229755453,0.8299481737784387,0.6219165740245498,0.02857142857142858,0.5014686807881282
9,1,5,0.9631194152951014,1.1147419625058403,1.1361358476682157,1.0609845748774913,0.8660939158422606,0.8726411296822715,0.18174603174603177,0.4497080823137593
9,1,20,0.8716045880888522,0.9959960497822847,1.0565171479237865,0.8994243294809385,0.9148591219244011,0.7134690128989147,0.10634920634920642,0.45315116771158603
9,1,60,0.8577124039236254,0.8327170682199345,1.139235594820696,1.0953413040257447,0.9739752079623235,0.6492879312954819,0.09603174603174602,0.44425328911878154
9,2,5,0.8616939713912948,0.9529167521104221,1.0826310703835682,0.9621061774314466,0.8278442056026606,0.8044977596597377,0.030952380952380953,0.48898158357850957
9,2,20,0.8468437553406902,0.9146067604471846,1.1933001626984607,0.9770051805386657,0.6749765510116996,0.8048655676929145,0.05634920634920637,0.5169367944371963
9,2,60,0.6845894327766198,0.7059637447946758,0.8622587725668955,0.9081820511065202,0.4457260991851631,0.7971388255899564,0.09999999999999998,0.6121067036900242
9,3,5,0.7544552065331891,0.9084463335313661,1.010166463950403,0.8417856211542789,0.5910200788806786,0.38657784683513485,0.09603174603174602,0.8224386097890412
9,3,20,0.6863866109321309,0.9000449696795992,1.0144509907428,0.6614723883874943,0.3841255151613497,0.34340290412529667,0.09603174603174602,0.7100341588590955
9,3,60,0.5560941488432293,0.6645202915625553,0.7805879354358173,0.5586309372798629,0.40351462751187245,0.3872181559597229,0.0801587301587301,0.5923031685039519
10,0,5,0.9101213950556669,1.0091394281596842,1.0324120619860935,0.9923529355145935,0.962233728391762,0.9201246315673992,0.015079365079365137,0.526825586787155
10,0,20,0.8736266934379855,0.9414919677795035,1.0744748040566636,0.9512309932998166,0.8775124195459734,0.8429938675547928,0.06825396825396823,0.6514869215511389
10,0,60,0.8797497661465368,0.9219830357446113,1.0437356455829885,1.0768289755853364,0.9278107042981842,0.7174492275386835,0.09999999999999998,0.7018160687359387
10,1,5,0.8370085355974732,0.8928078637975404,0.9418249983086143,0.9475266665580543,0.8454544846141226,0.9812155164087285,0.01904761904761909,0.49499919573364315
10,1,20,0.7205788878894948,0.796776924196229,0.825417692986798,0.6901249689309034,0.7438905698509123,0.8224475077588721,0.17380952380952386,0.27935207376562604
10,1,60,0.8067412981915854,0.8138604043331613,1.09264710516465,0.8983509122157852,0.984893368396717,0.5667311547507284,0.16190476190476188,0.25
10,2,5,0.9766320953455715,1.1408399578816146,1.3618671444908157,0.9836279817425152,0.8219526020717781,0.8325690049726123,0.004761904761904745,0.6210239003548523
10,2,20,1.0293800719340722,1.16401520302345,1.7006201050257848,0.9397543900091708,0.6802019700268782,0.965208035019933,0.09999999999999998,0.6789159204865529
10,2,60,1.0023482880961248,1.1849602395376202,1.8520409219290435,0.8548291662500532,0.5380408651440808,0.7389095465782288,0.09999999999999998,0.6661535533886046
10,3,5,0.7454344623761242,0.865889053371972,1.129142089367384,0.8244567596701856,0.5666988669395354,0.5068454156159754,0.016666666666666607,0.41591426903680817
10,3,20,0.6360027181171842,0.762862688461124,0.9622293933706765,0.6030019796239074,0.41442078100247026,0.584247506055099,0.023015873015873045,0.4005697446537259
10,3,60,0.5521942084209336,0.71766474055696,0.7952528319055733,0.3391773214996439,0.3654903676967677,0.5491785757683213,0.1261904761904762,0.4090760050178123
11,0,5,0.9827989268717119,1.126623186361334,1.2284521632031793,0.9956359009335723,0.9638897321301766,0.8596719143688667,0.11428571428571432,0.5438983589439678
11,0,20,0.9346128694694359,1.0591595626987125,1.151089459791861,1.0853861020789022,0.8676658782205985,0.793980428180868,0.04682539682539688,0.5203328638439221
11,0,60,0.9260211388286955,1.039410895544144,1.2556179168429553,1.0904448265274742,0.8539467926076469,0.6444641315432734,0.032539682539682535,0.516723468647618
11,1,5,0.9801066858058984,1.132769683705591,1.1734705735062623,1.0455814592742019,0.8766442350171153,0.9449667939014151,0.15793650793650793,0.4576873797869206
11,1,20,0.8851776565822419,0.9974452179392297,1.097078930244664,0.9243964735490116,0.9090538716769743,0.7718149485184456,0.06666666666666665,0.4881425821467592
11,1,60,0.8806039560221579,0.8655065004272151,1.184160392164802,1.1219812378933656,0.9828656314424088,0.6474742176154166,0.07619047619047614,0.47482788508903884
11,2,5,0.9055991673295438,0.9889174601810253,1.1078226356542435,0.9857664451993647,0.9176145639169624,0.9073650776437389,0.0031746031746031633,0.5612926521334424
11,2,20,0.85864321864996,0.9668697881463475,1.179706623341604,0.9795268035692604,0.7201417101411997,0.6360248935496408,0.0801587301587301,0.6372973924951217
11,2,60,0.755250112265523,0.8298796829564655,0.9171508133454749,0.9923942902952162,0.4576511284386828,0.8012025776039303,0.09999999999999998,0.7530843552820308
11,3,5,0.8233738974549214,1.0294980614883975,1.2186111758120106,0.8411697921344483,0.5713075943316945,0.37984106731231715,0.09603174603174602,0.789332087960179
11,3,20,0.6591467782180069,0.839415234176606,1.0044115985805189,0.6448186640847097,0.36412289176592816,0.3741575638640415,0.08809523809523812,0.6588683346150201
11,3,60,0.5800354811653173,0.7153843831382583,0.9063838018854349,0.5027292770925589,0.3719547539981607,0.4075427737075562,0.07222222222222219,0.556031306473085
12,0,5,0.9186971106850563,1.0130091792187315,1.0266884042826585,1.0630430359733427,0.9412662323108117,0.888284988964881,0.011111111111111183,0.6629323466404162
12,0,20,0.9036823909770624,1.0071453010688838,1.0260568908334615,1.042943284921622,0.9185391007562942,0.8182171549333217,0.023015873015873045,0.6539272507267705
12,0,60,0.9458507634029814,1.03011211143618,1.235378031484848,1.055250720715464,0.8784216182848164,0.825592141523729,0.08809523809523812,0.7076029336169861
12,1,5,0.8519024849556706,0.9203919969930698,0.9514411453229228,0.9613178259744705,0.8475776656411549,0.9497274378999471,0.016666666666666607,0.6525126670217551
12,1,20,0.7583947853150939,0.8044482024079759,0.8746823852745346,0.7596735153190661,0.8964098275191144,0.8192582017567352,0.011111111111111183,0.48398191006479463
12,1,60,0.9774296401950474,0.8557852999559362,1.1834305709043609,1.134767347524132,1.5174021811836294,0.8486029742004954,0.12222222222222223,0.3049639097682152
